Bioguide_ID,Name,Gender,Party,Born,Number_of_House_Terms,Present_Cong115,Present_Cong116,House_Election_Candidate_Vote_Share_2016,House_Election_Candidate_Vote_Share_2018,District,District_Presidential_VoteShare_Dem2016,District_Presidential_VoteShare_GOP2016,District_Density,District_Percent_Female,District_Percent_Male,District_Percent_Senior,District_Median_Age,District_Percent_White,District_Percent_Black,District_Percent_Asian,District_Percent_Hispanic,District_Percent_AmericanIndian,District_Mean_Income,District_Mean_Minus_National_Mean_Income,District_Median_Income,District_Median_Minus_National_Median_Income,District_Unemployment_Rate,DW-Nominate_1,DW-Nominate_2,TBIP_Floor_Speeches,TBIP_Tweets,Standardized_Vote_Ideal_Point,Standardized_Speech_Ideal_Point,Standardized_Tweet_Ideal_Point,Progressive_Caucus_Cong115,NewDems_Caucus_Cong115,BlueDog_Caucus_Cong115,ProblemSolvers_Caucus_Cong115,RSC_Caucus_Cong115,Freedom_Caucus_Cong115,GOP_Leadership_Cong115,DEM_Leadership_Cong115,CommitteeChair_Cong115,TopCommittee_Cong115,Progressive_Caucus_Cong116,NewDems_Caucus_Cong116,BlueDog_Caucus_Cong116,ProblemSolvers_Caucus_Cong116,RSC_Caucus_Cong116,Freedom_Caucus_Cong116,GOP_Leadership_Cong116,DEM_Leadership_Cong116,CommitteeChair_Cong116,TopCommittee_Cong116
D000625,Daniel Donovan (New York),M,Republican,1956,2,1,0,45.742310612289955,,NY-11,43.8,53.6,Pure urban,51.3,48.7,20.92,40.2,68.1,8.0,14.7,18.4,0.1,97359,9495,76068,14131,4.4,0.227,0.095,0.2933443486690521,0.39703625440597534,0.5997584462165833,0.8261178731918335,0.8130119461032623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D000626,Warren Davidson,M,Republican,1970,3,1,1,67.79041284333294,66.57603596634665,OH-08,30.6,65.1,Rural-suburban mix,51.04,48.96,0.43,39.0,87.5,6.8,2.4,3.7,0.1,81033,-11291,62845,-2867,2.7,0.714,-0.323,0.32736703753471375,0.3885498344898224,1.008333683013916,0.9448235630989075,0.7901966237508163,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
D000627,Val Demings,F,Democrat,1957,2,1,1,64.86878656165234,100.0,FL-10,61.8,34.9,Sparse suburban,50.23,49.77,1.32,36.1,54.2,29.5,5.2,28.5,0.2,89007,-3317,61737,-3975,3.0,-0.339,-0.159,-0.13767798244953156,-0.3749319314956665,-1.1402589082717896,-0.6777252554893494,-1.2623865353759562,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
D000628,Neal Dunn,M,Republican,1953,2,1,1,67.37796002692001,67.44133329724463,FL-02,30.6,66.2,Rural-suburban mix,50.13,49.87,0.83,42.7,81.2,12.6,2.0,6.6,0.2,72266,-20058,54087,-11625,2.5,0.542,0.166,0.557424008846283,0.4039522409439087,1.002153992652893,1.7474956512451172,0.8316052355948403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
D000630,Antonio Delgado (New York),M,Democrat,1977,1,0,1,,47.07937191391248,NY-19,44.0,50.8,Pure rural,50.43,49.57,0.65,45.4,87.1,4.9,1.6,8.4,0.3,90080,-2244,67004,1292,2.2,-0.183,0.117,0.23602919280529022,0.10535586625337601,-0.6486676335334778,0.6261444687843323,0.028843575301640913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D000631,Madeleine Dean,F,Democrat,1959,1,0,1,,63.52243754335702,PA-04,57.8,38.5,Sparse suburban,51.37,48.63,0.6,41.2,79.6,9.7,6.7,5.7,0.1,123786,31462,91030,25318,2.2,-0.535,-0.009,-0.30351388454437256,-0.3029600977897644,-0.8039754033088684,-1.2563291788101196,-1.0688938019830083,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
E000179,Eliot Engel,M,Democrat,1947,16,1,1,78.91623063332428,94.25107441261808,NY-16,75.1,22.5,Pure urban,51.36,48.64,2.08,40.4,44.4,32.0,5.1,28.1,0.7,124043,31719,74799,9087,3.5,-0.408,-0.091,-0.2393042892217636,-0.5101333856582642,-1.1653698682785034,-1.0323009490966797,-1.6258689920203402,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
E000215,Anna Eshoo,F,Democrat,1942,14,1,1,72.76034546639241,74.49162580482931,CA-18,73.4,20.2,Urban-suburban mix,50.28,49.72,1.2,39.7,62.6,2.4,24.4,15.8,0.2,219655,127331,149375,83663,1.7,-0.381,-0.428,-0.2838131785392761,-0.3404911160469055,-1.1605697870254517,-1.1875931024551392,-1.1697940977746846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E000288,Keith Ellison,M,Democrat,1963,6,1,0,73.40269102551923,,MN-05,73.7,18.5,Urban-suburban mix,50.08,49.92,15.68,33.7,67.3,17.0,5.9,9.5,1.3,91386,3522,65782,3845,4.1,-0.537,-0.58,-0.21236823499202728,-0.37196114659309387,-1.6735005378723145,-0.9383206963539124,-1.2543997263491058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E000293,Elzabeth Esty,F,Democrat,1959,3,1,0,52.85073118227638,,CT-05,49.9,45.8,Sparse suburban,51.59,48.41,21.51,41.9,78.3,7.9,3.7,20.1,0.4,103425,15561,70742,8805,5.3,-0.315,-0.078,-0.15569652616977692,-0.2820753753185272,-1.4355353116989136,-0.7405922412872314,-1.012746253295758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E000294,Tom Emmer,M,Republican,1961,3,1,1,63.486576862875296,61.10709919360458,MN-06,33.2,58.9,Rural-suburban mix,49.61,50.39,0.53,37.3,88.9,4.1,2.6,3.4,0.4,102825,10501,84159,18447,2.2,0.457,-0.039,0.5530468225479126,0.4367724061012268,0.9518855810165405,1.732223629951477,0.9198406346350722,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
E000296,Dwight Evans,M,Democrat,1954,3,1,1,86.14916721316163,93.38077968291898,PA-03,90.9,7.0,Pure urban,50.68,49.32,1.66,33.6,33.3,56.4,5.6,4.3,0.6,79389,-12935,49897,-15815,4.9,-0.452,-0.087,-0.3177780508995056,-0.4060797095298767,-1.1554923057556152,-1.3060970306396484,-1.3461258039290362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E000297,Adriano Espaillat,M,Democrat,1954,2,1,1,84.88721248096661,89.85410723275717,NY-13,92.3,5.4,Pure urban,51.52,48.48,2.56,35.3,30.0,29.5,4.3,54.5,0.6,71932,-20392,46298,-19414,5.0,-0.612,-0.111,-0.27993208169937134,-0.4426436126232147,-1.2096898555755615,-1.1740518808364868,-1.4444260581917625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E000298,Ron Estes (U.S. House representative),M,Republican,1956,2,1,1,60.092596883060715,59.436407312942684,KS-04,33.0,60.2,Sparse suburban,50.56,49.44,0.44,36.9,81.9,6.7,3.4,12.9,0.9,75921,-16403,58119,-7593,3.2,0.597,0.092,0.43726807832717896,0.42616692185401917,1.0601462125778198,1.3282698392868042,0.8913283121016006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E000299,Veronica Escobar,F,Democrat,1969,1,0,1,,68.46451797484512,TX-16,67.9,27.2,Dense suburban,50.81,49.19,0.55,32.4,79.0,3.8,1.3,81.3,0.6,63908,-28416,49013,-16699,3.6,-0.486,-0.399,-0.23997271060943604,-0.29741522669792175,-0.8146867156028748,-1.0346330404281616,-1.0539866888996272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F000372,Rodney Frelinghuysen,M,Republican,1946,12,1,0,50.20316870290905,,NJ-11,47.9,48.8,Sparse suburban,51.74,48.26,21.87,42.6,81.3,4.1,10.5,12.3,0.1,161072,73208,118955,57018,4.2,0.292,-0.262,-0.7162200212478638,,0.7261953353881836,-2.6962668895721436,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
F000448,Trent Franks,M,Republican,1957,8,1,0,41.43051712234266,,AZ-08,37.0,58.1,Dense suburban,51.95,48.05,26.74,43.2,82.6,4.9,4.2,20.3,0.9,85871,-1993,68097,6160,4.6,0.749,0.087,0.301087886095047,,0.8957282304763794,0.8531352281570435,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F000449,Jeff Fortenberry,M,Republican,1960,8,1,1,65.25011859792646,60.35922838730562,NE-01,36.2,57.5,Rural-suburban mix,49.58,50.42,0.42,36.0,88.1,2.8,2.7,10.0,1.5,82207,-10117,63921,-1791,2.1,0.302,-0.06,0.1340738981962204,0.4405914545059204,0.6924784183502197,0.27042099833488464,0.9301079583467861,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
F000450,Virginia Foxx,F,Republican,1943,8,1,1,57.79898316865781,57.03479144747401,NC-05,30.3,67.2,Rural-suburban mix,51.35,48.65,0.46,40.9,79.3,14.7,1.5,10.0,0.5,69171,-23153,49376,-16336,3.2,0.632,0.119,0.2386026680469513,0.5176770687103271,1.0132979154586792,0.6351233720779419,1.1373488389756445,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
F000454,Bill Foster,M,Democrat,1955,6,1,1,61.983200155760144,63.84080082541216,IL-11,58.9,35.4,Dense suburban,51.16,48.84,0.98,37.2,69.1,11.5,7.9,28.1,0.4,103117,10793,81598,15886,2.9,-0.227,-0.231,-0.05672731623053551,-0.18096649646759033,-1.1147620677947998,-0.39528724551200867,-0.7409200077799397,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
F000455,Marcia L. Fudge,F,Democrat,1952,7,1,1,81.15266036078692,82.23809143860208,OH-11,80.5,17.0,Urban-suburban mix,50.46,49.54,1.86,39.3,39.8,52.9,2.4,4.8,0.4,65327,-26997,42207,-23505,5.8,-0.58,0.14,-0.18142582476139069,-0.2499728947877884,-1.1071909666061401,-0.8303621411323547,-0.9264403140589041,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F000459,Charles Fleischmann,M,Republican,1962,5,1,1,65.09259024055682,63.683600187170676,TN-03,30.2,65.4,Rural-suburban mix,50.5,49.5,0.6,41.6,84.4,10.5,1.4,4.3,0.3,73156,-19168,52491,-13221,3.4,0.455,0.299,0.21495851874351501,0.49930259585380554,0.9621956944465637,0.5526285767555237,1.0879499728554483,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
F000460,Blake Farenthold,M,Republican,1961,4,1,0,61.04301131732576,,TX-27,36.5,60.1,Rural-suburban mix,50.72,49.28,19.79,36.8,85.6,5.6,1.6,53.6,0.3,73439,-14425,53789,-8148,5.7,0.548,0.016,0.4167918860912323,,0.860197126865387,1.2568281888961792,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F000461,Bill Flores,M,Republican,1954,5,1,1,58.84296357324579,56.81079919612726,TX-17,38.8,56.3,Rural-suburban mix,49.87,50.13,0.73,33.3,76.1,13.7,4.5,26.7,0.5,77801,-14523,58929,-6783,2.3,0.569,0.289,0.6431418061256409,,1.0095335245132446,2.0465662479400635,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F000462,Lois Frankel,F,Democrat,1948,4,1,1,62.70640917996082,100.0,FL-21,58.6,39.1,Dense suburban,51.55,48.45,1.02,47.0,74.4,16.3,2.7,25.4,0.4,97414,5090,65394,-318,2.4,-0.401,-0.093,-0.38013625144958496,-0.4038955569267273,-1.151486873626709,-1.5236656665802002,-1.3402538171312892,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
F000464,John Faso,M,Republican,1952,1,1,0,40.387162489789674,,NY-19,44.0,50.8,Pure rural,49.8,50.2,24.95,45.0,87.8,5.1,1.6,8.3,0.3,84315,-3549,63663,1726,4.7,0.234,-0.008,0.267293781042099,0.3826947808265686,0.5825724005699158,0.735227108001709,0.774455600087382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F000465,Drew Ferguson,M,Republican,1967,2,1,1,66.96053123736776,65.5263032156338,GA-03,32.8,64.3,Rural-suburban mix,50.83,49.17,0.82,38.9,68.6,25.4,2.1,6.0,0.2,84097,-8227,66614,902,2.7,0.619,0.138,0.4505077302455902,0.5209079384803772,1.014142632484436,1.3744632005691528,1.1460348733706855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F000466,Brian Fitzpatrick,M,Republican,1973,2,1,1,50.848034290220426,51.259558881497156,PA-01,49.1,47.1,Sparse suburban,51.14,48.86,0.53,43.5,85.4,4.7,6.2,5.5,0.1,120759,28435,93474,27762,2.6,0.182,-0.2,0.39378565549850464,0.11387985199689865,0.3325601816177368,1.1765590906143188,0.05175989153246472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F000468,Lizzie Pannill Fletcher,F,Democrat,1975,1,0,1,,52.528109490519334,TX-07,48.5,47.1,Urban-suburban mix,50.85,49.15,1.25,35.6,60.0,15.5,12.1,30.3,0.7,124501,32177,73730,8018,3.0,-0.41,0.819,0.10804366320371628,0.1190258115530014,-0.6181093454360962,0.17960110306739807,0.06559455058128966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
F000469,Russ Fulcher,M,Republican,1973,1,0,1,,62.754190351954655,ID-01,25.4,63.7,Rural-suburban mix,50.28,49.72,0.57,38.8,88.7,0.8,1.2,11.5,1.2,79834,-12490,62886,-2826,1.7,0.623,0.139,0.3218417167663574,0.26829707622528076,1.2825555801391602,0.9255456328392029,0.4669030004463506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
G000289,Bob Goodlatte,M,Republican,1952,13,1,0,63.478039194173476,,VA-06,34.9,59.7,Rural-suburban mix,51.51,48.49,22.68,39.9,82.7,11.4,1.7,5.9,0.2,71781,-16083,52925,-9012,4.9,0.496,-0.002,0.08657637238502502,0.5912612676620483,0.8599900007247925,0.10470141470432281,1.3351763369921559,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
G000377,Kay Granger,F,Republican,1943,12,1,1,66.90264427870618,64.26919338078372,TX-12,32.7,62.9,Sparse suburban,51.67,48.33,0.79,35.9,78.9,9.7,3.8,23.2,0.8,94154,1830,73000,7288,2.3,0.396,0.238,-0.41386035084724426,0.5204508900642395,0.9230800271034241,-1.6413295269012451,1.1448061211939273,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
G000410,Gene Green,M,Democrat,1947,13,1,0,73.68925267360387,,TX-29,71.1,25.4,Dense suburban,48.9,51.1,11.06,31.0,73.0,9.2,1.8,80.0,0.6,59082,-28782,45133,-16804,5.9,-0.324,0.453,-0.17679746448993683,,-0.9275919198989868,-0.8142136931419373,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G000535,Luis V. Gutierrez,M,Democrat,1953,13,1,0,93.39409634770035,,IL-04,82.1,13.2,Pure urban,49.72,50.28,13.21,33.9,59.9,4.1,3.5,67.7,0.5,75781,-12083,55305,-6632,6.1,-0.487,-0.26,-0.29164040088653564,-0.49070414900779724,-1.7123318910598755,-1.214902400970459,-1.5736344453419917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G000546,Sam Graves,M,Republican,1963,10,1,1,66.81131290090919,65.41915922582504,MO-06,31.7,63.1,Rural-suburban mix,51.15,48.85,0.45,39.3,89.2,4.5,1.4,4.2,0.4,79547,-12777,62094,-3618,2.0,0.442,0.168,0.06063593551516533,0.5997627377510071,1.035231590270996,0.014194851741194725,1.3580321209936148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
G000551,Raul M. Grijalva,M,Democrat,1948,9,1,1,79.7521123692721,63.86546195924643,AZ-03,62.4,32.5,Dense suburban,50.56,49.44,0.92,32.1,74.5,4.4,1.7,65.1,4.6,66621,-25703,54583,-11129,4.8,-0.599,-0.252,-0.2595083713531494,-0.40155330300331116,-1.3334237337112427,-1.1027932167053223,-1.3339567827137129,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
G000552,Louie Gohmert,M,Republican,1953,8,1,1,73.12467934353892,72.26065658301822,TX-01,25.3,72.2,Pure rural,51.06,48.94,0.48,37.4,77.5,17.2,1.1,18.0,0.4,73629,-18695,54396,-11316,2.9,0.622,-0.329,0.21294116973876953,0.5973513126373291,1.051984429359436,0.5455900430679321,1.3515491232347332,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
G000553,Al Green,M,Democrat,1947,8,1,1,84.41222285988687,89.05562708740466,TX-09,79.3,18.0,Urban-suburban mix,50.76,49.24,2.75,34.4,34.5,39.0,12.1,38.0,0.3,64526,-27798,49147,-16565,4.1,-0.438,0.316,-0.2121291160583496,-0.14102910459041595,-1.1310582160949707,-0.9374863505363464,-0.6335502949214763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G000558,Brett Guthrie,M,Republican,1964,6,1,1,83.17948818665671,66.71977306728321,KY-02,27.6,67.5,Pure rural,51.02,48.98,0.52,38.8,89.1,5.2,2.1,3.4,0.2,70384,-21940,53496,-12216,2.9,0.417,0.267,0.27020159363746643,0.5056828856468201,1.0013636350631714,0.745372474193573,1.1051030680083964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
G000559,John Garamendi,M,Democrat,1945,6,1,1,58.744483531847834,58.072946941025016,CA-03,53.0,40.4,Rural-suburban mix,50.41,49.59,0.73,35.5,68.7,6.3,11.3,30.2,1.2,97313,4989,73191,7479,2.8,-0.308,-0.097,-0.18605543673038483,-0.0815260112285614,-1.0194218158721924,-0.8465149402618408,-0.473579156392921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G000560,Tom Graves,M,Republican,1970,6,1,1,87.90929676773423,76.50180216259511,GA-14,22.1,75.0,Rural-suburban mix,50.95,49.05,0.48,38.3,84.6,8.7,1.0,12.2,0.3,69645,-22679,56150,-9562,3.0,0.727,-0.016,0.09004665911197662,0.54401034116745,1.0349398851394653,0.11680929362773895,1.2081445461925926,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
G000563,Bob Gibbs,M,Republican,1954,5,1,1,61.61597738361224,58.743616992706784,OH-07,32.8,62.5,Rural-suburban mix,50.45,49.55,0.67,41.4,92.1,4.2,0.7,2.9,0.2,72075,-20249,57897,-7815,2.2,0.474,0.308,0.19566674530506134,0.5959643125534058,1.012475848197937,0.4853193163871765,1.34782024175936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
G000565,Paul Gosar,M,Republican,1958,5,1,1,69.83204525308908,68.16539426426263,AZ-04,27.5,67.7,Rural-suburban mix,49.82,50.18,0.85,48.7,87.8,1.7,1.0,20.5,2.2,71309,-21015,55040,-10672,2.5,0.671,-0.407,0.2356574982404709,0.5744034051895142,1.1003774404525757,0.6248476505279541,1.2898548032613077,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
G000568,Morgan Griffith,M,Republican,1958,5,1,1,67.06890797317035,65.16033686938214,VA-09,27.3,68.8,Pure rural,50.48,49.52,0.59,43.7,90.8,5.5,1.5,2.8,0.2,62573,-29751,46909,-18803,2.4,0.55,-0.437,0.23572909832000732,0.6893490552902222,0.9442316293716431,0.6250974535942078,1.5988805274147202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
G000571,Tulsi Gabbard,F,Democrat,1981,4,1,1,76.75924917229914,77.36231898688175,HI-02,61.4,29.6,Rural-suburban mix,47.4,52.6,1.68,40.0,31.7,1.4,26.4,12.3,0.7,101317,8993,79985,14273,2.6,-0.279,-0.25,-0.06962493807077408,-0.21662844717502594,-1.1839885711669922,-0.4402872323989868,-0.8367954074356306,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
G000574,Ruben Gallego,M,Democrat,1979,3,1,1,79.93790869897065,85.60631877077796,AZ-07,71.8,22.6,Urban-suburban mix,49.22,50.78,0.84,30.6,72.9,9.9,2.5,64.0,2.5,62036,-30288,49066,-16646,3.6,-0.451,-0.022,-0.23526665568351746,-0.23949068784713745,-1.1462656259536743,-1.0182136297225952,-0.8982594164979913,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G000576,Glenn Grothman,M,Republican,1955,3,1,1,56.351649253643835,55.46921384953778,WI-06,38.8,55.7,Rural-suburban mix,50.26,49.74,0.36,42.0,91.6,2.0,2.6,4.8,0.5,82274,-10050,63251,-2461,1.7,0.618,-0.29,0.07988931238651276,0.3898129463195801,1.0432071685791016,0.08137016743421555,0.7935924377510472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
G000577,Garret Graves,M,Republican,1972,3,1,1,45.94588496445229,69.47323340471092,LA-06,31.0,64.8,Rural-suburban mix,50.71,49.29,0.9,35.7,68.5,25.2,2.3,5.2,0.4,86659,-5665,65549,-163,2.7,0.466,-0.077,0.11194698512554169,0.4096820652484894,0.9532530903816223,0.193219855427742,0.847009586289656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
G000578,Matt Gaetz,M,Republican,1982,2,1,1,68.1483109544315,67.05863741826619,FL-01,28.2,67.5,Rural-suburban mix,49.76,50.24,0.47,38.8,76.4,12.9,2.4,6.9,0.4,79218,-13106,58358,-7354,2.8,0.626,-0.556,0.18928584456443787,0.3619098663330078,0.9923183917999268,0.4630562663078308,0.7185763802368536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
G000579,Michael Gallagher (Wisconsin),M,Republican,1984,2,1,1,63.14337943322831,63.69420939612013,WI-08,38.6,56.2,Rural-suburban mix,50.1,49.9,0.36,40.8,89.0,1.7,2.5,5.6,2.6,80874,-11450,65346,-366,2.0,0.441,-0.039,0.12740418314933777,0.36715859174728394,0.9410629272460938,0.247150257229805,0.7326873202385675,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
G000580,Tom Garrett (Virginia politician),M,Republican,1972,1,1,0,55.87944560434458,,VA-05,42.3,53.4,Pure rural,51.03,48.97,24.44,42.8,74.9,19.0,2.0,3.4,0.2,79396,-8468,55491,-6446,4.3,0.931,-0.365,0.20144730806350708,0.4250442385673523,0.8624096512794495,0.5054877996444702,0.8883100333293878,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G000581,Vicente Gonzalez Jr.,M,Democrat,1967,2,1,1,58.44466973042617,59.66735840584458,TX-15,56.7,40.0,Sparse suburban,50.4,49.6,0.73,31.8,83.8,1.9,1.2,82.0,0.2,67075,-25249,48113,-17599,3.4,-0.378,0.675,0.14048556983470917,-0.11505997180938721,-0.7811031937599182,0.2927913963794708,-0.5637335593054489,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
G000583,Josh Gottheimer,M,Democrat,1975,2,1,1,53.498070439889666,56.173982764732976,NJ-05,47.7,48.8,Dense suburban,51.15,48.85,0.88,43.9,79.1,5.5,10.5,14.6,0.1,149752,57428,110329,44617,2.3,-0.135,0.19,0.05287059769034386,0.11441820114850998,-0.4882133901119232,-0.012898524291813374,0.053207216735970106,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
G000584,Greg Gianforte,M,Republican,1961,2,1,1,53.545856170202676,50.882298714764055,MT-AL,35.9,56.5,Pure rural,49.64,50.36,0.31,40.5,88.0,0.7,0.8,3.8,6.3,77320,-15004,57153,-8559,2.5,0.423,0.099,0.49058297276496887,0.49814361333847046,0.9652321338653564,1.5142862796783447,1.0848341053931407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
G000585,Jimmy Gomez,M,Democrat,1974,2,1,1,57.28215423484426,72.54157176148408,CA-34,83.6,10.7,Pure urban,48.12,51.88,2.18,35.0,34.7,5.0,20.3,59.8,1.7,75939,-16385,52043,-13669,3.7,-0.602,-0.023,-0.18590772151947021,-0.40860867500305176,-1.0564963817596436,-0.845999538898468,-1.3529248031606051,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G000586,Jesus Garcia,M,Democrat,1956,1,0,1,,86.5851530486374,IL-04,82.1,13.2,Pure urban,49.74,50.26,1.4,34.0,58.1,4.5,4.4,67.1,0.6,80812,-11512,59548,-6164,3.3,-0.533,-0.451,-0.3785308003425598,-0.3976784646511078,-0.802644670009613,-1.518064260482788,-1.3235394704733805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G000587,Sylvia Garcia,F,Democrat,1950,1,0,1,,75.05744974211449,TX-29,71.1,25.4,Dense suburban,50.13,49.87,0.88,30.3,72.2,10.5,1.8,78.7,0.3,61503,-30821,48300,-17412,3.8,-0.772,0.56,-0.33920326828956604,-0.3781740665435791,-0.819227933883667,-1.3808499574661255,-1.2711028559161988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G000588,Anthony Gonzalez,M,Republican,1984,1,0,1,,56.73117346768542,OH-16,39.5,56.2,Sparse suburban,50.86,49.14,0.73,43.5,92.7,1.9,2.5,2.6,0.1,89627,-2697,68534,2822,2.0,0.278,0.235,0.23500527441501617,0.29565319418907166,0.8584616780281067,0.6225720047950745,0.5404485774767126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G000590,Mark Green (Tennessee),M,Republican,1964,1,0,1,,66.85601295678974,TN-07,28.2,67.5,Pure rural,50.58,49.42,0.44,38.2,83.4,9.7,2.1,5.4,0.3,90869,-1455,62720,-2992,2.5,0.747,0.193,0.39297565817832947,0.3230382800102234,1.3322044610977173,1.1737329959869385,0.6140720331661649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
G000591,Michael Guest,M,Republican,1970,1,0,1,,62.30161969285306,MS-03,36.8,61.3,Pure rural,51.02,48.98,0.94,38.4,60.5,35.4,1.2,2.4,1.0,69327,-22997,49863,-15849,2.9,0.47,0.25,0.6240924596786499,0.4401310980319977,1.201685905456543,1.9801028966903687,0.9288703126194529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G000592,Jared Golden,M,Democrat,1982,1,0,1,,49.48306684057703,ME-02,41.1,51.4,Pure rural,50.75,49.25,0.47,45.7,94.4,1.1,0.8,1.5,1.0,67548,-24776,51202,-14510,2.4,-0.178,0.564,-0.02494051121175289,0.2171880453824997,-0.35178932547569275,-0.2843826115131378,0.3294988859528329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H000324,Alcee L. Hastings,M,Democrat,1936,14,1,1,88.59016953104182,99.9186486806295,FL-20,80.2,18.1,Urban-suburban mix,49.82,50.18,2.32,36.9,38.4,52.9,2.5,26.8,0.3,65168,-27156,49223,-16489,4.8,-0.564,0.158,-0.47250691056251526,-0.31425878405570984,-1.1454663276672363,-1.845948338508606,-1.0992697640333937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
H000874,Steny Hoyer,M,Democrat,1939,20,1,1,68.70569442710534,70.2793145501941,MD-05,64.1,32.1,Sparse suburban,50.26,49.74,1.31,39.1,46.8,39.2,4.1,10.4,0.3,119088,26764,101298,35586,2.9,-0.38,0.116,-0.3871270716190338,-0.3657146394252777,-1.1154215335845947,-1.548056721687317,-1.237606299200948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
